Nome: SORRISO
Codigo Estacao: A904
Latitude: -12.555
Longitude: -55.72277777
Altitude: 379.31
Situacao: Operante
Data Inicial: 2002-12-15
Data Final: 2025-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2005-01-16;0;28.1;22.1;
2005-01-17;0;32.2;22.2;
2005-01-18;0;28.1;22.6;
2005-01-19;0;28.3;22.1;
2005-01-20;0;30.2;22.2;
2005-01-21;0;30.7;22.5;
2005-01-22;0;30.4;22.6;
2005-01-23;0;30.6;21.5;
2005-01-24;0;23.7;22;
2005-01-25;0;28;20.4;
2005-01-26;0;null;20.6;
2005-01-27;null;null;null;
2005-01-28;null;null;null;
2005-01-29;null;32.5;22.1;
2005-01-30;0;33;22.5;
2005-01-31;0;32.1;21.8;
2005-02-01;0;30;21.1;
2005-02-02;0;24.7;20;
2005-02-03;0;27.2;20.4;
2005-02-04;0;29.3;21.3;
2005-02-05;0;33.4;21.4;
2005-02-06;0;32.8;22;
2005-02-07;null;33.2;22.4;
2005-02-08;0;34.5;21.9;
2005-02-09;0;31.8;21.6;
2005-02-10;0;31;22.8;
2005-02-11;0;32.6;22.3;
2005-02-12;0;28.9;22.2;
2005-02-13;0;31;22.6;
2005-02-14;0;30.7;23;
2005-02-15;0;32.3;22.5;
2005-02-16;0;31;22.7;
2005-02-17;0;31.2;22.4;
2005-02-18;0;33;22.4;
2005-02-19;0;28.5;21.7;
2005-02-20;0;33.6;22;
2005-02-21;0;33.5;23;
2005-02-22;0;32.5;23.4;
2005-02-23;0;32.6;24;
2005-02-24;0;32.3;22;
2005-02-25;0;33.9;23.7;
2005-02-26;0;33.2;23;
2005-02-27;null;null;23.9;
2005-02-28;null;27.8;null;
2005-03-01;null;32.9;21.4;
2005-03-02;0;31.1;23;
2005-03-03;0;31.7;22.4;
2005-03-04;0;28.7;22.4;
2005-03-05;0;32.1;22.5;
2005-03-06;0;27.9;22.9;
2005-03-07;0;29.7;22;
2005-03-08;0;28.5;22;
2005-03-09;0;29;22.3;
2005-03-10;0;31.9;22.1;
2005-03-11;0;30.2;22.7;
2005-03-12;0;32.9;21.9;
2005-03-13;0;31.9;23.2;
2005-03-14;0;26.2;22.2;
2005-03-15;0;30.4;21.5;
2005-03-16;0;30.3;22.2;
2005-03-17;0;28.2;22.4;
2005-03-18;0;28.6;22.7;
2005-03-19;0;25.6;22.3;
2005-03-20;0;28.9;21.7;
2005-03-21;0;29.2;22;
2005-03-22;0;31.2;21.9;
2005-03-23;0;31;22.5;
2005-03-24;0;29.6;22.2;
2005-03-25;0;33.3;21.7;
2005-03-26;0;30.3;22.3;
2005-03-27;0;31;22.3;
2005-03-28;0;32.1;21.5;
2005-03-29;0;31.1;23.1;
2005-03-30;0;31.5;21.8;
2005-03-31;0;31.1;21.8;
2005-04-01;0;31.5;22.3;
2005-04-02;0;32.1;22.4;
2005-04-03;0;32.5;22.4;
2005-04-04;0;32.7;22.9;
2005-04-05;0;33.1;22.9;
2005-04-06;0;33.3;22.1;
2005-04-07;0;33.6;22.6;
2005-04-08;0;34.1;21.9;
2005-04-09;0;34.4;22.7;
2005-04-10;0;33.8;22.7;
2005-04-11;0;33.3;22;
2005-04-12;0;34.6;22.3;
2005-04-13;0;34.6;21.4;
2005-04-14;0;34.5;22.7;
2005-04-15;0;34.8;23;
2005-04-16;0;31.8;21.4;
2005-04-17;0;34.1;20.7;
2005-04-18;0;34.4;22.7;
2005-04-19;0;32.5;22.6;
2005-04-20;0;31.2;21.5;
2005-04-21;1;31.1;20.7;
2005-04-22;0;30.6;22.6;
2005-04-23;0;30.4;23.2;
2005-04-24;0;33;22.2;
2005-04-25;0;31.7;23.6;
2005-04-26;0;23.8;18.1;
2005-04-27;0;27;16;
2005-04-28;0;29.6;16.5;
2005-04-29;0;30.1;18.7;
2005-04-30;0;27.3;19.3;
2005-05-01;0;31.1;18.4;
2005-05-02;0;30.7;20.5;
2005-05-03;0;32;21.1;
2005-05-04;0;32.1;22.3;
2005-05-05;0;33.1;21.1;
2005-05-06;0;32;20.6;
2005-05-07;0;32.3;19.2;
2005-05-08;0;31.6;16.2;
2005-05-09;0;32.1;21.1;
2005-05-10;0;32.4;21.6;
2005-05-11;0;33;22.2;
2005-05-12;0;33.8;21;
2005-05-13;0;33.2;20.6;
2005-05-14;0;33.5;20.9;
2005-05-15;0;33.3;21;
2005-05-16;0;32.8;20.6;
2005-05-17;0;32.7;20.1;
2005-05-18;0;33.7;18.9;
2005-05-19;0;33.8;19.7;
2005-05-20;null;null;null;
2005-05-21;null;null;null;
2005-05-22;null;null;null;
2005-05-23;null;null;null;
2005-05-24;null;33.1;null;
2005-05-25;0;34.3;21.2;
2005-05-26;0;31.3;19.7;
2005-05-27;0;32.6;21.8;
2005-05-28;0;32.6;21.2;
2005-05-29;0;33;21;
2005-05-30;0;32.4;20.4;
2005-05-31;0;31.7;19.2;
2005-06-01;0;30.5;20.5;
2005-06-02;0;32.5;19.1;
2005-06-03;0;32.8;19.8;
2005-06-04;0;32.2;19.2;
2005-06-05;0;32.3;18;
2005-06-06;0;33;17.9;
2005-06-07;0;32.9;18.6;
2005-06-08;0;33;18.3;
2005-06-09;0;34;19.1;
2005-06-10;0;33.3;18.6;
2005-06-11;0;33.2;19.5;
2005-06-12;0;32.9;18.7;
2005-06-13;0;32.9;18.9;
2005-06-14;0;null;19.3;
2005-06-15;null;null;null;
2005-06-16;0;34.3;18.9;
2005-06-17;0;34.5;20;
2005-06-18;0;35.2;20.1;
2005-06-19;0;34.9;21;
2005-06-20;0;34.4;20.9;
2005-06-21;0;32.4;20.3;
2005-06-22;0;32.6;18.2;
2005-06-23;0;29.4;19;
2005-06-24;0;32.8;18.9;
2005-06-25;null;32.9;18.4;
2005-06-26;0;32.5;17.9;
2005-06-27;0;31;21.1;
2005-06-28;0;30.8;21.6;
2005-06-29;0;33.8;20.3;
2005-06-30;0;34;20.2;
2005-07-01;0;32.4;18.3;
2005-07-02;0;32.7;17.1;
2005-07-03;0;34.3;18;
2005-07-04;0;34.5;19.4;
2005-07-05;0;35;21.3;
2005-07-06;null;27.8;20.2;
2005-07-07;0;30.8;14.2;
2005-07-08;0;32.1;14.2;
2005-07-09;0;32.8;16;
2005-07-10;0;31.1;17.1;
2005-07-11;0;30.7;14.6;
2005-07-12;0;31.3;16.5;
2005-07-13;null;32.6;16.6;
2005-07-14;null;33.3;18.7;
2005-07-15;null;33.2;18.9;
2005-07-16;0;33.2;19.4;
2005-07-17;0;35.4;17.8;
2005-07-18;0;33.5;15.5;
2005-07-19;0;29.6;13.8;
2005-07-20;0;33.1;13.6;
2005-07-21;0;35.8;17.5;
2005-07-22;0;36.2;19.1;
2005-07-23;0;34.6;19.3;
2005-07-24;0;33.8;16.9;
2005-07-25;0;33.2;16.5;
2005-07-26;0;33.4;18.2;
2005-07-27;0;34.7;18.9;
2005-07-28;0;35.5;18.5;
2005-07-29;0;34.8;18.2;
2005-07-30;0;34.3;17.5;
2005-07-31;0;34.1;17.4;
2005-08-01;0;34;17.1;
2005-08-02;0;34.9;18.2;
2005-08-03;0;32.8;18.9;
2005-08-04;0;34;18.1;
2005-08-05;0;35.1;20;
2005-08-06;0;34.7;21;
2005-08-07;0;33.6;18.8;
2005-08-08;0;33.3;17.7;
2005-08-09;0;25;12.6;
2005-08-10;0;29.8;11.9;
2005-08-11;0;33.3;12.7;
2005-08-12;0;34.5;15.5;
2005-08-13;0;35.8;17;
2005-08-14;0;36.1;17.7;
2005-08-15;0;37;18;
2005-08-16;0;37.4;19;
2005-08-17;0;36.8;20.7;
2005-08-18;0;36.7;19.5;
2005-08-19;0;36.5;21.5;
2005-08-20;0;36.5;20;
2005-08-21;0;36.5;19.7;
2005-08-22;null;36;22.7;
2005-08-23;0;36.4;19.7;
2005-08-24;0;36.4;19.5;
2005-08-25;0;35.8;20.4;
2005-08-26;0;36.7;19.5;
2005-08-27;0;37.4;19.5;
2005-08-28;null;36.4;20.9;
2005-08-29;0;35.4;21.9;
2005-08-30;null;36.1;22.1;
2005-08-31;.2;36.8;21.3;
2005-09-01;0;30.7;21.2;
2005-09-02;0;28.4;14.1;
2005-09-03;null;36.2;15;
2005-09-04;null;35.9;20.9;
2005-09-05;null;34.7;19.6;
2005-09-06;.2;34.6;21.4;
2005-09-07;null;35.7;22.2;
2005-09-08;0;35.5;22.2;
2005-09-09;null;35.5;23.3;
2005-09-10;0;34.2;21.3;
2005-09-11;null;36.5;22.4;
2005-09-12;null;30;19.3;
2005-09-13;0;25.6;15.2;
2005-09-14;0;33.7;13;
2005-09-15;0;36.7;16.6;
2005-09-16;0;36.1;20;
2005-09-17;0;34.6;20.9;
2005-09-18;0;33.6;18.6;
2005-09-19;null;36.4;19.1;
2005-09-20;0;37.6;20.2;
2005-09-21;0;38.5;20.6;
2005-09-22;0;34.3;23;
2005-09-23;0;35.2;23.3;
2005-09-24;0;33.5;21.9;
2005-09-25;0;33.7;22.6;
2005-09-26;0;27.1;21.5;
2005-09-27;0;30.8;21.1;
2005-09-28;0;35.2;21.3;
2005-09-29;0;28.7;21.2;
2005-09-30;0;31.8;19.7;
2005-10-01;0;35.4;21.2;
2005-10-02;0;36.6;22.6;
2005-10-03;0;37.4;23.4;
2005-10-04;0;34.8;23.6;
2005-10-05;0;33.9;19.8;
2005-10-06;0;34.8;21.9;
2005-10-07;0;36.2;21.8;
2005-10-08;0;35;22;
2005-10-09;0;35.7;22.8;
2005-10-10;0;37.2;22.9;
2005-10-11;0;36.7;21.8;
2005-10-12;0;35;23.9;
2005-10-13;0;28.7;20.6;
2005-10-14;0;34.3;21.7;
2005-10-15;0;33.7;21.6;
2005-10-16;0;35.2;22.7;
2005-10-17;0;35.2;21.4;
2005-10-18;0;33.4;21.9;
2005-10-19;0;33.7;20.4;
2005-10-20;0;35.3;21.4;
2005-10-21;0;31.3;22.6;
2005-10-22;0;31.6;23.9;
2005-10-23;null;29.8;22.3;
2005-10-24;0;34.5;21.5;
2005-10-25;0;33.6;22.7;
2005-10-26;0;32.8;22.6;
2005-10-27;0;35.4;22.5;
2005-10-28;0;35.6;24.7;
2005-10-29;null;34;23.7;
2005-10-30;0;27.6;20.8;
2005-10-31;null;32.6;21.5;
2005-11-01;0;33.9;21.8;
2005-11-02;0;33.8;23.6;
2005-11-03;0;32.9;19;
2005-11-04;0;34.7;21.9;
2005-11-05;0;33.4;21.8;
2005-11-06;0;34.2;22.3;
2005-11-07;0;29.8;21.5;
2005-11-08;0;33.8;21.9;
2005-11-09;0;35.1;20;
2005-11-10;0;33.8;23.1;
2005-11-11;0;33;20.6;
2005-11-12;0;31.4;21.7;
2005-11-13;0;33;21.9;
2005-11-14;0;28.5;24.1;
2005-11-15;0;31.1;22.1;
2005-11-16;0;32.6;23.1;
2005-11-17;0;32.4;22.6;
2005-11-18;0;30.4;23.8;
2005-11-19;0;31.2;22.2;
2005-11-20;0;32.8;21.8;
2005-11-21;0;33.7;22.1;
2005-11-22;0;32.1;21.8;
2005-11-23;0;34;23.2;
2005-11-24;0;33;22.5;
2005-11-25;0;27.7;22.2;
2005-11-26;0;29.5;22.4;
2005-11-27;0;26.4;21.8;
2005-11-28;0;33.1;22;
2005-11-29;0;30;20.9;
2005-11-30;0;28.6;21.3;
2005-12-01;0;32.3;21.6;
2005-12-02;0;30.5;22.1;
2005-12-03;0;32.7;22.3;
2005-12-04;0;33;21.5;
2005-12-05;0;33;22.6;
2005-12-06;0;30.3;23.5;
2005-12-07;0;27.1;21;
2005-12-08;0;25.3;22.1;
2005-12-09;0;30;21.7;
2005-12-10;0;32.1;22.5;
2005-12-11;0;30.7;22.3;
2005-12-12;0;26.4;22.3;
2005-12-13;0;27.2;21.8;
2005-12-14;0;24.9;21.5;
2005-12-15;0;29.3;20.6;
2005-12-16;0;27.2;22;
2005-12-17;0;27.7;21.6;
2005-12-18;0;28.4;20.2;
2005-12-19;0;31.4;20.4;
2005-12-20;0;29.9;22.2;
2005-12-21;0;31.9;21.5;
2005-12-22;0;32.1;21.5;
2005-12-23;0;32.1;20.8;
2005-12-24;0;30.5;21.2;
2005-12-25;0;31.2;21.9;
2005-12-26;0;31.6;23;
2005-12-27;0;28.5;22.1;
2005-12-28;0;30.7;21.6;
2005-12-29;0;27.6;21.1;
2005-12-30;0;27.8;21.8;
2005-12-31;0;25.4;22.5;
2006-01-01;0;27.9;20.5;
2006-01-02;0;25.9;21;
2006-01-03;0;27.8;21.5;
2006-01-04;0;25.6;22;
2006-01-05;0;25.4;20.6;
2006-01-06;0;27.6;21;
2006-01-07;0;30.5;21.9;
2006-01-08;0;30.7;21;
2006-01-09;0;28.5;21.3;
2006-01-10;0;27.2;21.9;
2006-01-11;0;28.5;20.9;
2006-01-12;0;27.5;21.8;
2006-01-13;0;32.2;20.2;
2006-01-14;0;33.3;20.7;
2006-01-15;0;34;21.4;
2006-01-16;0;33.6;22.1;
2006-01-17;0;33.9;20.1;
2006-01-18;0;33.8;22.9;
2006-01-19;0;32.5;21.1;
2006-01-20;0;32.2;21.6;
2006-01-21;0;33.2;21.8;
2006-01-22;0;33.8;21.5;
2006-01-23;0;33.3;21.7;
2006-01-24;0;34.8;22.3;
2006-01-25;0;35.2;23.2;
2006-01-26;0;33.7;21.8;
2006-01-27;0;32.8;21.4;
2006-01-28;0;32.9;21.1;
2006-01-29;0;33.8;21.7;
2006-01-30;0;29.7;22.9;
2006-01-31;0;31.4;21.4;
2006-02-01;0;33;21.8;
2006-02-02;0;32.9;22.3;
2006-02-03;0;31.6;21.5;
2006-02-04;0;29.6;22;
2006-02-05;0;29;21.3;
2006-02-06;0;31.2;21.2;
2006-02-07;0;31;22.8;
2006-02-08;0;27.1;22.7;
2006-02-09;0;27.2;22.9;
2006-02-10;0;30.7;22.1;
2006-02-11;null;29.5;21.9;
2006-02-12;null;28.3;20.7;
2006-02-13;0;27.2;21.1;
2006-02-14;0;31.9;21.7;
2006-02-15;0;28.9;21.5;
2006-02-16;0;31.2;21.8;
2006-02-17;0;33.6;22.4;
2006-02-18;0;32.5;20.8;
2006-02-19;0;32.3;20.5;
2006-02-20;0;29.8;22.3;
2006-02-21;0;30.3;21.7;
2006-02-22;0;33;22.8;
2006-02-23;0;31.2;22.8;
2006-02-24;0;34.1;22.2;
2006-02-25;0;31.1;22.1;
2006-02-26;0;30.3;22.8;
2006-02-27;null;null;null;
2006-02-28;null;null;null;
2006-03-01;null;32.2;22.3;
2006-03-02;0;34.2;22.9;
2006-03-03;0;34.3;23;
2006-03-04;0;33.8;23;
2006-03-05;0;33.2;22.6;
2006-03-06;0;34.1;23.4;
2006-03-07;0;31.5;23.8;
2006-03-08;0;32.8;21.8;
2006-03-09;0;29.1;22.2;
2006-03-10;0;28.4;22;
2006-03-11;0;30.4;22.7;
2006-03-12;0;31.9;20.9;
2006-03-13;0;28.6;21.5;
2006-03-14;0;29.6;22.1;
2006-03-15;0;31;22.3;
2006-03-16;0;30.8;21.8;
2006-03-17;0;30.8;21.1;
2006-03-18;0;28.1;22.4;
2006-03-19;0;29.8;21.4;
2006-03-20;0;28.7;21.7;
2006-03-21;0;31.9;21.6;
2006-03-22;0;33.2;23.2;
2006-03-23;0;32.7;22.1;
2006-03-24;0;33;22.2;
2006-03-25;0;29.5;22.9;
2006-03-26;0;32.8;21;
2006-03-27;0;32.5;21.6;
2006-03-28;0;28.2;20.1;
2006-03-29;0;31.2;20.7;
2006-03-30;null;null;22.8;
2006-03-31;null;null;null;
2006-04-01;null;null;null;
2006-04-02;null;null;null;
2006-04-03;null;null;null;
2006-04-04;null;30.9;null;
2006-04-05;0;32.1;21.6;
2006-04-06;0;33;22.9;
2006-04-07;0;30.6;21.2;
2006-04-08;0;29.8;21.9;
2006-04-09;0;28;22.5;
2006-04-10;7;29.8;22;
2006-04-11;3;28.7;22.6;
2006-04-12;9.4;30.9;21.6;
2006-04-13;36.8;30.8;21.1;
2006-04-14;.2;32.3;22.8;
2006-04-15;55.6;29.6;21.8;
2006-04-16;null;null;20.9;
2006-04-17;null;null;null;
2006-04-18;null;25.1;19.6;
2006-04-19;.2;30;19.8;
2006-04-20;0;30.3;20.9;
2006-04-21;0;30.6;20.1;
2006-04-22;0;31.8;20.9;
2006-04-23;0;32.4;20.9;
2006-04-24;0;32.7;21.5;
2006-04-25;0;32.7;20.1;
2006-04-26;0;29.7;21;
2006-04-27;0;32.6;20.3;
2006-04-28;0;32.8;19.9;
2006-04-29;0;31.5;21.3;
2006-04-30;0;33.4;21.8;
2006-05-01;0;32.7;20;
2006-05-02;0;31.3;20.4;
2006-05-03;null;30.1;17.8;
2006-05-04;0;30.5;15.7;
2006-05-05;null;null;19.1;
2006-05-06;null;null;null;
2006-05-07;null;30.2;null;
2006-05-08;0;30.5;17.1;
2006-05-09;0;30.3;16.4;
2006-05-10;null;null;null;
2006-05-11;0;28.5;15.3;
2006-05-12;0;null;14.1;
2006-05-13;null;null;null;
2006-05-14;null;null;null;
2006-05-15;null;null;null;
2006-05-16;null;34;21;
2006-05-17;null;32.9;20.9;
2006-05-18;0;32;18;
2006-05-19;null;31.9;20.4;
2006-05-20;null;31;20.7;
2006-05-21;null;null;null;
2006-05-22;null;null;null;
2006-05-23;null;null;null;
2006-05-24;null;29.1;18.3;
2006-05-25;0;32.4;17.9;
2006-05-26;0;33.4;20.3;
2006-05-27;0;33.4;20;
2006-05-28;0;32.9;20.2;
2006-05-29;0;32.8;19.2;
2006-05-30;0;33.9;19.6;
2006-05-31;0;33.5;21.5;
2006-06-01;0;33.4;19.6;
2006-06-02;0;32.6;18.8;
2006-06-03;0;31.4;17.9;
2006-06-04;0;31.7;18.8;
2006-06-05;0;31.5;17;
2006-06-06;0;31.6;17.6;
2006-06-07;0;32.6;17.6;
2006-06-08;0;33.7;17.6;
2006-06-09;0;32.8;17.9;
2006-06-10;0;33.2;19;
2006-06-11;0;32.3;17.3;
2006-06-12;0;31.8;17.6;
2006-06-13;0;33.3;16.8;
2006-06-14;0;33.8;18.8;
2006-06-15;0;33.3;18.7;
2006-06-16;0;33.4;18.1;
2006-06-17;0;33.4;17.2;
2006-06-18;0;33.5;18.9;
2006-06-19;0;33.2;19.5;
2006-06-20;0;32.9;18.2;
2006-06-21;0;32.2;17.2;
2006-06-22;0;32.3;17.3;
2006-06-23;null;33;17.6;
2006-06-24;0;32.6;17.8;
2006-06-25;0;32.3;18.1;
2006-06-26;0;33.1;17.7;
2006-06-27;0;33.4;19;
2006-06-28;0;32.9;19.3;
2006-06-29;0;33.9;18.5;
2006-06-30;0;34.2;19.3;
2006-07-01;0;34.1;20;
2006-07-02;0;29;18.1;
2006-07-03;0;29.5;16.7;
2006-07-04;0;31.3;17.5;
2006-07-05;0;31.9;16.6;
2006-07-06;0;33.3;18.1;
2006-07-07;0;32.8;18.4;
2006-07-08;0;33.7;19.8;
2006-07-09;0;34.2;19.9;
2006-07-10;0;33.9;19.6;
2006-07-11;0;34.7;19.4;
2006-07-12;0;34.1;19.9;
2006-07-13;0;33;19.1;
2006-07-14;0;32.1;17.6;
2006-07-15;0;32.2;18.1;
2006-07-16;0;31.2;16;
2006-07-17;0;31.8;13.7;
2006-07-18;0;33.2;16.1;
2006-07-19;0;33.8;18.6;
2006-07-20;0;32.8;16.4;
2006-07-21;0;33.8;15.9;
2006-07-22;0;34.8;17.9;
2006-07-23;0;35.3;19.9;
2006-07-24;0;33.7;19.3;
2006-07-25;0;33.7;15.5;
2006-07-26;0;34.5;17.4;
2006-07-27;0;35.3;19.2;
2006-07-28;0;36.3;20.2;
2006-07-29;0;36.8;20.1;
2006-07-30;0;30.2;16;
2006-07-31;0;34.2;14.3;
2006-08-01;0;34.1;15.3;
2006-08-02;0;35.7;17.3;
2006-08-03;0;36.1;20.7;
2006-08-04;0;36;20.4;
2006-08-05;0;35.8;20.4;
2006-08-06;0;34;19.1;
2006-08-07;0;33.6;19.5;
2006-08-08;0;33.7;18.8;
2006-08-09;0;34.2;18.1;
2006-08-10;0;34.9;18.1;
2006-08-11;0;36.7;20.2;
2006-08-12;0;36.7;20.4;
2006-08-13;0;36.2;21.4;
2006-08-14;0;36.6;19.5;
2006-08-15;0;35.5;20;
2006-08-16;null;35.4;21.8;
2006-08-17;0;36.1;19.2;
2006-08-18;0;36.4;19.1;
2006-08-19;0;34.7;17.4;
2006-08-20;0;35.7;19.3;
2006-08-21;0;34.4;19.6;
2006-08-22;0;36.3;17.5;
2006-08-23;0;36.6;18;
2006-08-24;0;36;20.2;
2006-08-25;0;36;20.2;
2006-08-26;0;35.9;21.2;
2006-08-27;0;35.1;19.7;
2006-08-28;0;37.3;22.4;
2006-08-29;6;32.8;22.1;
2006-08-30;0;36;20.3;
2006-08-31;0;35.2;22.9;
2006-09-01;7.2;34.1;19.2;
2006-09-02;0;35.7;21.6;
2006-09-03;0;34;20.5;
2006-09-04;0;30.9;20.3;
2006-09-05;0;29.6;15.4;
2006-09-06;0;34.1;15.4;
2006-09-07;0;36.9;18.9;
2006-09-08;0;35.2;20.8;
2006-09-09;0;34.6;22;
2006-09-10;4.8;34;19.1;
2006-09-11;0;36.9;19.9;
2006-09-12;0;38;20.4;
2006-09-13;0;37;20.3;
2006-09-14;0;36.7;22.1;
2006-09-15;.2;36.4;22.9;
2006-09-16;0;37.2;22.2;
2006-09-17;0;37.8;21.1;
2006-09-18;0;37.3;23.2;
2006-09-19;0;35.9;23.6;
2006-09-20;0;35.7;24;
2006-09-21;16.4;29.2;20.7;
2006-09-22;.6;32.8;20.7;
2006-09-23;0;36.1;21.6;
2006-09-24;1.8;32.8;21.2;
2006-09-25;0;32.2;21.5;
2006-09-26;5;36.1;21.3;
2006-09-27;4.4;31.1;21.1;
2006-09-28;4;32.6;21.3;
2006-09-29;9.4;34.2;20.8;
2006-09-30;0;35.2;22;
2006-10-01;0;35.2;23.1;
2006-10-02;5;31.3;21.5;
2006-10-03;1.2;33.5;21.7;
2006-10-04;0;35.1;22.5;
2006-10-05;5.6;35.6;21.9;
2006-10-06;13.2;31.4;21.7;
2006-10-07;0;32.5;22.5;
2006-10-08;38.4;31.4;20.2;
2006-10-09;0;34.8;21.1;
2006-10-10;.4;33.2;22.5;
2006-10-11;0;32.4;23.1;
2006-10-12;1.4;33;22.6;
2006-10-13;23.8;27.8;21;
2006-10-14;44.6;28.9;20.4;
2006-10-15;0;33.4;21.5;
2006-10-16;.4;33.5;21.8;
2006-10-17;0;32.2;23;
2006-10-18;0;30.7;21.9;
2006-10-19;0;31.1;22.6;
2006-10-20;.2;29.8;21.1;
2006-10-21;0;31.9;21.5;
2006-10-22;.4;33.5;21.7;
2006-10-23;0;33.2;21.2;
2006-10-24;0;32.8;22.1;
2006-10-25;0;30.5;21.1;
2006-10-26;.2;31.4;20.8;
2006-10-27;3;33.9;22.7;
2006-10-28;0;33.4;23.4;
2006-10-29;0;34.4;21.8;
2006-10-30;0;30.2;23.9;
2006-10-31;0;32.7;19.6;
2006-11-01;0;33.2;22.1;
2006-11-02;8.8;29.3;21.1;
2006-11-03;0;31.9;22.6;
2006-11-04;1.4;30.6;22.3;
2006-11-05;1.4;34.1;22.4;
2006-11-06;0;34.5;23.3;
2006-11-07;1.6;32.3;22.1;
2006-11-08;0;32.9;22.6;
2006-11-09;14.2;31.1;22.7;
2006-11-10;25.4;29.3;21.5;
2006-11-11;0;29.9;19.6;
2006-11-12;0;32.6;20.2;
2006-11-13;0;33.5;20.2;
2006-11-14;0;32.8;20.3;
2006-11-15;0;33.8;22;
2006-11-16;0;35.1;21.8;
2006-11-17;0;36.4;21.2;
2006-11-18;0;35.4;23;
2006-11-19;1.8;35.4;22.7;
2006-11-20;0;30.7;22.8;
2006-11-21;0;34.2;20.1;
2006-11-22;0;31.7;22.3;
2006-11-23;52.8;32.1;19.8;
2006-11-24;1.6;32.3;22.6;
2006-11-25;0;33;21.9;
2006-11-26;2.2;33.9;23.1;
2006-11-27;30.8;27.1;22.3;
2006-11-28;1.2;31.6;22;
2006-11-29;6.2;30.3;22.1;
2006-11-30;0;33.2;22.5;
2006-12-01;30.2;28.7;21.8;
2006-12-02;7.8;28.3;22.2;
2006-12-03;10.2;30.1;22.1;
2006-12-04;.8;30.2;23.2;
2006-12-05;14.2;28.3;21.4;
2006-12-06;0;32.3;21.9;
2006-12-07;7.2;31.7;21.4;
2006-12-08;13.8;25.8;21.2;
2006-12-09;45.8;29.9;20.1;
2006-12-10;0;32;22.5;
2006-12-11;55.8;29.7;21.1;
2006-12-12;20.2;28.8;22.2;
2006-12-13;11;30.5;21.1;
2006-12-14;6.2;28.9;22;
2006-12-15;45.2;27.3;21.1;
2006-12-16;.2;31;21.6;
2006-12-17;0;31.1;22.1;
2006-12-18;20.2;30.4;22.2;
2006-12-19;20.6;27.1;21.4;
2006-12-20;.8;31.9;19.3;
2006-12-21;1;32.7;22.5;
2006-12-22;2.6;32.4;21.7;
2006-12-23;0;29.8;22.2;
2006-12-24;null;32;19.7;
2006-12-25;null;null;null;
2006-12-26;null;null;null;
2006-12-27;8;32.4;20.3;
2006-12-28;29.4;31.5;20.3;
2006-12-29;.6;29.7;22.7;
2006-12-30;3.4;30.3;22.8;
2006-12-31;9;30.3;21.3;
2007-01-01;0;30.2;22.7;
2007-01-02;2.8;30.8;22.2;
2007-01-03;38.4;31.9;21.3;
2007-01-04;3.4;31.1;21.5;
2007-01-05;3.8;30.7;21.4;
2007-01-06;4.4;28;22;
2007-01-07;10;28.2;21.7;
2007-01-08;.4;31.1;22.3;
2007-01-09;.2;32.3;23.3;
2007-01-10;2.8;31.5;21.5;
2007-01-11;3.6;31.5;22.7;
2007-01-12;0;33.5;21.7;
2007-01-13;4;31.6;22.8;
2007-01-14;2.8;29.6;22.5;
2007-01-15;15.4;27.8;22;
2007-01-16;5.2;31.8;22.4;
2007-01-17;6.2;33.2;22.2;
2007-01-18;5;33.8;22.1;
2007-01-19;9.4;32.1;21.9;
2007-01-20;31.6;31.7;22.7;
2007-01-21;.8;33.2;21.1;
2007-01-22;0;34.1;23;
2007-01-23;1.4;32.3;22.7;
2007-01-24;2.4;30.2;23.1;
2007-01-25;27;28.6;22.5;
2007-01-26;50.4;28.4;22;
2007-01-27;13.2;29;21.8;
2007-01-28;8.4;32.3;21.7;
2007-01-29;.6;26.8;23.1;
2007-01-30;5;31.8;21.9;
2007-01-31;11.4;31.3;21.8;
2007-02-01;33.2;29.1;21.8;
2007-02-02;24.4;26.3;21;
2007-02-03;10.4;29.1;21.4;
2007-02-04;47;25.7;21.9;
2007-02-05;59.6;28.6;22;
2007-02-06;13.2;31.4;22.2;
2007-02-07;10.6;31;22.7;
2007-02-08;19.6;29.4;20.5;
2007-02-09;1.8;29.7;21.8;
2007-02-10;.4;33.6;23;
2007-02-11;26.6;34;20.5;
2007-02-12;.6;30.5;23;
2007-02-13;36.2;29.2;21.7;
2007-02-14;14;30.3;21.6;
2007-02-15;22;30;21.7;
2007-02-16;15.2;31.5;22.2;
2007-02-17;0;32.1;22.7;
2007-02-18;96.2;29.8;20.3;
2007-02-19;1.6;29.4;20.4;
2007-02-20;20;28.8;20.5;
2007-02-21;.4;31.5;21.5;
2007-02-22;68;27.8;21;
2007-02-23;10.4;28.6;21.1;
2007-02-24;1.6;32.8;21;
2007-02-25;0;34.2;21.5;
2007-02-26;0;34.3;22.3;
2007-02-27;9.6;31.6;21.7;
2007-02-28;0;33.5;21.4;
2007-03-01;0;33.5;22.2;
2007-03-02;1.2;34;22.4;
2007-03-03;.2;34.3;22;
2007-03-04;0;34.2;22.3;
2007-03-05;0;34.7;22.2;
2007-03-06;0;35.2;21.9;
